"order_id";"tanggal_order";"Waktu_Pesan";"user_id";"No_Resi";"product_id";"Jumlah_Pesanan";"Diskon";"Total_Harga";"Profit";"Kota";"Media_Pemesanan";"admin_id";"Ekspedisi";"Rating"
"odr5030";"2018-09-01";"07:01:56";"user787";"33261-952";"prod_004";22;0;5500000.0;1320000.0;"Bogor";"Whatsapp";"adm007";"Shopee Express";"2"
"odr5031";"2018-09-24";"06:23:20";"user463";"49288-0350";"prod_001";12;0;1020000.0;420000.0;"Jakarta";"Website";"adm007";"JNE";"1"
"odr5032";"2018-09-18";"09:25:13";"user950";"42507-335";"prod_002";9;0;180000.0;45000.0;"Jakarta";"Website";"adm005";"Tiki";"5"
"odr5033";"2018-09-15";"10:04:18";"user086";"57520-0528";"prod_003";25;22;2437500.0;312500.0;"Bandung";"Whatsapp";"adm003";"JNT";"1"
"odr5034";"2018-09-16";"23:33:45";"user092";"58118-0459";"prod_005";5;19;465750.0;-9250.0;"Semarang";"FB Marketplace";"adm007";"JNT";"3"
"odr5035";"2018-09-27";"20:46:40";"user333";"65162-751";"prod_005";4;27;335800.0;-44200.0;"Bandung";"Shopee";"adm003";"JNT";"5"
"odr5036";"2018-09-02";"22:42:23";"user144";"55154-5382";"prod_003";6;0;750000.0;240000.0;"Depok";"Whatsapp";"adm005";"Shopee Express";"5"
"odr5037";"2018-09-19";"03:28:18";"user190";"59900-111";"prod_007";6;0;660000.0;150000.0;"Jakarta";"FB Marketplace";"adm005";"Wahana";"4"
"odr5038";"2018-09-15";"03:52:51";"user882";"58411-197";"prod_003";19;0;2375000.0;760000.0;"Bogor";"FB Marketplace";"adm005";"Shopee Express";"4"
"odr5039";"2018-09-26";"20:14:56";"user599";"68788-9787";"prod_007";17;0;1870000.0;425000.0;"Depok";"Tiktok";"adm002";"JNE";"2"
"odr504";"2018-01-27";"01:00:41";"user826";"36800-302";"prod_003";17;0;2125000.0;680000.0;"Jakarta";"Tiktok";"adm007";"Wahana";"5"
"odr5040";"2018-09-06";"16:03:38";"user648";"49349-704";"prod_002";8;0;160000.0;40000.0;"Semarang";"Tiktok";"adm001";"Shopee Express";"1"
"odr5041";"2018-09-17";"22:59:34";"user957";"68998-343";"prod_002";8;0;160000.0;40000.0;"Jakarta";"Lazada";"adm005";"Shopee Express";"5"
"odr5042";"2018-09-17";"06:53:25";"user756";"11527-052";"prod_003";15;0;1875000.0;600000.0;"Bandung";"FB Marketplace";"adm004";"Shopee Express";"4"
"odr5043";"2018-09-08";"14:37:06";"user199";"0078-0380";"prod_007";6;0;660000.0;150000.0;"Tangerang";"Whatsapp";"adm004";"JNE";"2"
"odr5044";"2018-09-29";"20:19:57";"user248";"42291-238";"prod_007";23;16;2125200.0;170200.0;"Jakarta";"Lazada";"adm003";"JNT";"2"
"odr5045";"2018-09-29";"12:22:52";"user894";"49348-633";"prod_003";21;0;2625000.0;840000.0;"Bali";"FB Marketplace";"adm005";"JNE";"5"
"odr5046";"2018-09-19";"04:47:04";"user518";"11410-906";"prod_003";4;23;385000.0;45000.0;"Jakarta";"Shopee";"adm004";"Wahana";"1"
"odr5047";"2018-09-29";"03:22:11";"user629";"0615-4517";"prod_004";5;17;1037500.0;87500.0;"Semarang";"Tokopedia";"adm002";"Tiki";"1"
"odr5048";"2018-09-05";"05:21:23";"user787";"51393-6558";"prod_007";7;35;500500.0;-94500.0;"Jakarta";"Website";"adm003";"Shopee Express";"2"
"odr5049";"2018-09-15";"08:49:05";"user787";"54340-783";"prod_004";1;7;232500.0;42500.0;"Bogor";"FB Marketplace";"adm004";"JNT";"3"
"odr5050";"2018-09-24";"09:16:44";"user736";"0615-4523";"prod_002";8;29;113600.0;-6400.0;"Bali";"Tokopedia";"adm001";"Shopee Express";"3"
"odr5051";"2018-09-09";"15:48:46";"user490";"49349-750";"prod_006";17;0;425000.0;221000.0;"Jakarta";"Shopee";"adm005";"SiCepat";"4"
"odr5052";"2018-09-24";"10:32:34";"user516";"43269-764";"prod_003";5;26;462500.0;37500.0;"Tangerang";"Whatsapp";"adm006";"Tiki";"2"
"odr5053";"2018-09-21";"15:23:08";"user375";"0268-6786";"prod_002";8;0;160000.0;40000.0;"Jakarta";"Website";"adm004";"Wahana";"1"
"odr5054";"2018-09-23";"01:12:49";"user369";"0093-2158";"prod_005";21;19;1956150.0;-38850.0;"Tangerang";"Tiktok";"adm004";"Wahana";"2"
"odr5056";"2018-09-20";"06:57:05";"user725";"16590-833";"prod_004";1;0;250000.0;60000.0;"Jakarta";"Tiktok";"adm002";"Shopee Express";"5"
"odr5057";"2018-09-20";"20:08:08";"user961";"48951-3146";"prod_005";5;5;546250.0;71250.0;"Tangerang";"Website";"adm001";"Tiki";"5"
"odr5058";"2018-09-19";"09:38:17";"user709";"46122-057";"prod_003";3;28;270000.0;15000.0;"Yogyakarta";"FB Marketplace";"adm005";"POS Indonesia";"4"
"odr5059";"2018-09-14";"22:58:40";"user391";"65342-7005";"prod_002";20;17;332000.0;32000.0;"Jakarta";"Shopee";"adm005";"SiCepat";"2"
"odr506";"2018-01-22";"07:19:59";"user564";"59779-537";"prod_004";15;32;2550000.0;-300000.0;"Tangerang";"Website";"adm002";"Tiki";"4"
"odr5060";"2018-09-14";"04:09:31";"user423";"0037-8140";"prod_007";24;0;2640000.0;600000.0;"Bandung";"Website";"adm004";"JNT";"4"
"odr5062";"2018-09-26";"21:38:19";"user100";"58301-010";"prod_004";4;17;830000.0;70000.0;"Bali";"Tokopedia";"adm003";"JNE";"1"
"odr5063";"2018-09-20";"03:14:02";"user311";"10223-0202";"prod_004";8;0;2000000.0;480000.0;"Bogor";"Website";"adm002";"SiCepat";"5"
"odr5064";"2018-09-23";"01:08:17";"user028";"65862-357";"prod_006";15;28;270000.0;90000.0;"Bandung";"Lazada";"adm002";"JNE";"3"
"odr5065";"2018-09-24";"11:52:48";"user484";"0781-1046";"prod_007";10;20;880000.0;30000.0;"Bandung";"Tokopedia";"adm002";"SiCepat";"3"
"odr5066";"2018-09-28";"12:27:59";"user315";"45802-362";"prod_007";1;31;75900.0;-9100.0;"Jakarta";"Whatsapp";"adm007";"Wahana";"4"
"odr5067";"2018-09-25";"07:33:52";"user453";"51335-003";"prod_007";9;13;861300.0;96300.0;"Jakarta";"Shopee";"adm003";"POS Indonesia";"1"
"odr5068";"2018-09-25";"16:50:04";"user955";"63304-240";"prod_003";25;0;3125000.0;1000000.0;"Depok";"Tiktok";"adm002";"Tiki";"1"
"odr5069";"2018-09-22";"03:07:57";"user014";"13533-684";"prod_003";15;35;1218750.0;-56250.0;"Semarang";"FB Marketplace";"adm001";"Tiki";"2"
"odr507";"2018-01-21";"16:08:34";"user669";"21695-544";"prod_007";24;10;2376000.0;336000.0;"Tangerang";"Tokopedia";"adm007";"JNT";"1"
"odr5070";"2018-09-01";"03:00:59";"user469";"36987-2513";"prod_007";13;13;1244100.0;139100.0;"Depok";"Shopee";"adm001";"JNT";"5"
"odr5071";"2018-09-16";"21:12:15";"user911";"54092-387";"prod_003";3;0;375000.0;120000.0;"Jakarta";"Website";"adm007";"Shopee Express";"2"
"odr5072";"2018-09-13";"18:52:56";"user1032";"63481-437";"prod_005";23;0;2645000.0;460000.0;"Bali";"Instagram";"adm002";"Shopee Express";"5"
"odr5073";"2018-09-17";"02:41:06";"user1033";"30142-416";"prod_006";7;25;131250.0;47250.0;"Jakarta";"Tokopedia";"adm001";"Wahana";"2"
"odr5074";"2018-09-15";"23:32:31";"user984";"49349-595";"prod_003";14;10;1575000.0;385000.0;"Jakarta";"Tokopedia";"adm001";"POS Indonesia";"2"
"odr5075";"2018-09-23";"19:04:25";"user847";"13537-260";"prod_003";16;0;2000000.0;640000.0;"Bali";"Instagram";"adm002";"Tiki";"1"
"odr5076";"2018-09-07";"11:41:27";"user521";"10544-620";"prod_003";4;0;500000.0;160000.0;"Yogyakarta";"Tokopedia";"adm007";"Wahana";"1"
"odr5077";"2018-09-17";"02:01:38";"user118";"76214-003";"prod_003";11;0;1375000.0;440000.0;"Semarang";"FB Marketplace";"adm002";"SiCepat";"3"
"odr5078";"2018-09-16";"05:28:26";"user494";"60760-822";"prod_003";13;0;1625000.0;520000.0;"Depok";"Website";"adm004";"POS Indonesia";"4"
"odr5079";"2018-09-04";"18:00:21";"user189";"53329-164";"prod_007";22;18;1984400.0;114400.0;"Bali";"Lazada";"adm005";"Wahana";"4"
"odr508";"2018-01-13";"14:25:14";"user704";"53217-054";"prod_007";13;0;1430000.0;325000.0;"Bandung";"Tiktok";"adm006";"JNE";"2"
"odr5080";"2018-09-01";"17:59:39";"user688";"10544-377";"prod_006";24;30;420000.0;132000.0;"Bogor";"Shopee";"adm007";"JNE";"5"
"odr5081";"2018-09-12";"01:28:59";"user007";"54726-0600";"prod_007";20;24;1672000.0;-28000.0;"Bali";"Tokopedia";"adm005";"Tiki";"3"
"odr5082";"2018-09-29";"09:17:31";"user908";"55910-322";"prod_002";5;0;100000.0;25000.0;"Bali";"Website";"adm003";"SiCepat";"4"
"odr5083";"2018-09-06";"09:26:04";"user140";"50563-403";"prod_003";24;0;3000000.0;960000.0;"Tangerang";"Tiktok";"adm003";"JNT";"4"
"odr5084";"2018-09-23";"01:40:51";"user1084";"60429-044";"prod_003";16;29;1420000.0;60000.0;"Jakarta";"Tokopedia";"adm003";"JNE";"1"
"odr5086";"2018-09-29";"03:21:15";"user797";"52125-567";"prod_006";11;0;275000.0;143000.0;"Depok";"Website";"adm007";"JNT";"5"
"odr5087";"2018-09-26";"07:34:36";"user651";"55154-0539";"prod_007";24;31;1821600.0;-218400.0;"Bali";"Shopee";"adm006";"JNE";"1"
"odr5088";"2018-09-27";"15:12:53";"user232";"42507-165";"prod_004";11;0;2750000.0;660000.0;"Bogor";"Tiktok";"adm002";"Shopee Express";"1"
"odr5089";"2018-09-08";"10:14:40";"user790";"36800-897";"prod_003";11;12;1210000.0;275000.0;"Bali";"Lazada";"adm002";"JNT";"5"
"odr509";"2018-01-10";"09:00:55";"user418";"0041-0345";"prod_001";10;0;850000.0;350000.0;"Jakarta";"Lazada";"adm001";"SiCepat";"3"
"odr5090";"2018-09-13";"18:55:13";"user090";"11822-0137";"prod_005";7;27;587650.0;-77350.0;"Semarang";"Website";"adm001";"JNT";"1"
"odr5091";"2018-09-04";"23:07:36";"user694";"49288-9935";"prod_007";4;13;382800.0;42800.0;"Bali";"Shopee";"adm005";"JNT";"5"
"odr5094";"2018-09-22";"04:44:22";"user1031";"50419-421";"prod_006";2;15;42500.0;18500.0;"Tangerang";"Shopee";"adm007";"SiCepat";"4"
"odr5096";"2018-09-05";"16:33:10";"user876";"52533-198";"prod_002";11;9;200200.0;35200.0;"Jakarta";"Website";"adm003";"Shopee Express";"4"
"odr5097";"2018-09-29";"06:32:18";"user427";"54973-0617";"prod_001";11;0;935000.0;385000.0;"Bali";"Whatsapp";"adm004";"Wahana";"4"
"odr5098";"2018-09-10";"13:37:09";"user927";"67457-428";"prod_004";2;0;500000.0;120000.0;"Semarang";"Tokopedia";"adm007";"SiCepat";"3"
"odr5099";"2018-09-20";"06:14:57";"user976";"76125-785";"prod_001";9;0;765000.0;315000.0;"Jakarta";"Instagram";"adm001";"Shopee Express";"5"
"odr510";"2018-01-23";"03:59:47";"user411";"49349-791";"prod_007";7;0;770000.0;175000.0;"Tangerang";"Instagram";"adm003";"SiCepat";"2"
"odr5100";"2018-09-03";"23:01:45";"user475";"58118-1525";"prod_002";17;0;340000.0;85000.0;"Bogor";"Lazada";"adm006";"JNT";"3"
"odr5101";"2018-09-24";"10:50:40";"user797";"52125-567";"prod_002";24;0;480000.0;120000.0;"Bandung";"Instagram";"adm003";"SiCepat";"2"
"odr5102";"2018-09-20";"10:42:12";"user396";"36987-1622";"prod_001";6;0;510000.0;210000.0;"Jakarta";"FB Marketplace";"adm001";"POS Indonesia";"4"
"odr5103";"2018-09-08";"15:21:56";"user766";"43857-0148";"prod_003";16;0;2000000.0;640000.0;"Yogyakarta";"Instagram";"adm003";"POS Indonesia";"3"
"odr5104";"2018-09-17";"15:16:50";"user708";"65841-739";"prod_003";19;12;2090000.0;475000.0;"Bali";"Tiktok";"adm002";"unknown";"1"
"odr5105";"2018-09-06";"15:13:34";"user469";"0078-0417";"prod_003";11;17;1141250.0;206250.0;"Yogyakarta";"Lazada";"adm002";"POS Indonesia";"1"
"odr5106";"2018-09-16";"02:59:34";"user338";"63187-086";"prod_001";19;16;1356600.0;406600.0;"Depok";"Lazada";"adm007";"Shopee Express";"1"
"odr5107";"2018-09-01";"12:07:34";"user948";"36987-3429";"prod_002";17;32;231200.0;-23800.0;"Bandung";"Tokopedia";"adm006";"Tiki";"3"
"odr5108";"2018-09-22";"11:55:54";"user890";"36987-2750";"prod_007";14;0;1540000.0;350000.0;"Depok";"Lazada";"adm005";"Shopee Express";"5"
"odr5109";"2018-09-20";"18:32:16";"user007";"49967-713";"prod_007";19;9;1901900.0;286900.0;"Tangerang";"Tiktok";"adm002";"unknown";"5"
"odr511";"2018-01-02";"23:43:04";"user220";"75936-112";"prod_003";7;0;875000.0;280000.0;"Semarang";"Shopee";"adm001";"JNT";"5"
"odr5110";"2018-09-28";"13:17:57";"user883";"22408-001";"prod_004";16;0;4000000.0;960000.0;"Semarang";"Website";"adm005";"unknown";"5"
"odr5111";"2018-09-22";"04:07:03";"user344";"0781-5313";"prod_004";16;21;3160000.0;120000.0;"Depok";"Shopee";"adm007";"Wahana";"5"
"odr5112";"2018-09-04";"16:20:02";"user281";"59779-200";"prod_005";4;0;460000.0;80000.0;"Bali";"Tiktok";"adm005";"POS Indonesia";"2"
"odr5113";"2018-09-01";"07:18:54";"user357";"68788-9069";"prod_003";11;0;1375000.0;440000.0;"Bogor";"Tiktok";"adm005";"unknown";"4"
"odr5114";"2018-09-02";"06:47:00";"user103";"0115-4411";"prod_007";25;0;2750000.0;625000.0;"Yogyakarta";"Tiktok";"adm007";"SiCepat";"1"
"odr5115";"2018-09-19";"14:02:45";"user317";"75921-648";"prod_007";24;5;2508000.0;468000.0;"Tangerang";"Website";"adm002";"Shopee Express";"2"
"odr5116";"2018-09-08";"13:29:02";"user125";"53808-0967";"prod_005";1;0;115000.0;20000.0;"Yogyakarta";"Instagram";"adm005";"POS Indonesia";"3"
"odr5117";"2018-09-04";"13:41:13";"user410";"47335-910";"prod_003";9;0;1125000.0;360000.0;"Semarang";"FB Marketplace";"adm003";"JNT";"4"
"odr5118";"2018-09-22";"06:21:59";"user1002";"43948-4002";"prod_005";6;0;690000.0;120000.0;"Semarang";"Whatsapp";"adm005";"JNT";"5"
"odr5119";"2018-09-29";"18:28:50";"user899";"49349-438";"prod_007";20;8;2024000.0;324000.0;"Semarang";"Shopee";"adm002";"JNE";"1"
"odr512";"2018-01-01";"19:26:50";"user284";"31645-162";"prod_003";10;0;1250000.0;400000.0;"Tangerang";"FB Marketplace";"adm006";"Tiki";"4"
"odr5120";"2018-09-08";"22:20:31";"user932";"60512-6055";"prod_002";10;0;200000.0;50000.0;"Bogor";"Whatsapp";"adm004";"POS Indonesia";"4"
"odr5121";"2018-09-26";"03:44:51";"user1056";"63941-397";"prod_003";14;32;1190000.0;0.0;"Tangerang";"Whatsapp";"adm007";"JNE";"1"
"odr5122";"2018-09-23";"14:04:18";"user109";"11822-0397";"prod_007";21;0;2310000.0;525000.0;"Semarang";"Instagram";"adm001";"SiCepat";"5"
"odr5124";"2018-09-16";"00:22:56";"user819";"49288-0213";"prod_001";17;34;953700.0;103700.0;"Bandung";"Shopee";"adm001";"POS Indonesia";"3"
"odr5125";"2018-09-29";"01:52:35";"user677";"65162-207";"prod_006";5;11;111250.0;51250.0;"Jakarta";"Instagram";"adm006";"JNE";"2"
"odr5126";"2018-09-07";"23:04:51";"user958";"37205-735";"prod_007";16;18;1443200.0;83200.0;"Semarang";"Instagram";"adm001";"Tiki";"1"
"odr5128";"2018-09-29";"07:36:30";"user186";"42806-019";"prod_003";1;0;125000.0;40000.0;"Jakarta";"Website";"adm007";"Shopee Express";"4"
"odr5129";"2018-09-04";"13:16:33";"user947";"0944-2802";"prod_004";18;0;4500000.0;1080000.0;"Bogor";"Shopee";"adm007";"JNT";"5"
"odr513";"2018-01-13";"15:53:19";"user801";"42507-371";"prod_003";1;24;95000.0;10000.0;"Depok";"Website";"adm005";"POS Indonesia";"5"
"odr5130";"2018-09-26";"13:31:03";"user562";"53499-5571";"prod_002";15;0;300000.0;75000.0;"Jakarta";"Lazada";"adm004";"Shopee Express";"2"
"odr5131";"2018-09-29";"12:00:27";"user976";"67718-938";"prod_003";8;16;840000.0;160000.0;"Bandung";"Tiktok";"adm002";"JNT";"4"
"odr5132";"2018-09-17";"19:55:28";"user059";"50438-210";"prod_001";2;0;170000.0;70000.0;"Bandung";"Website";"adm004";"JNT";"1"
"odr5133";"2018-09-13";"03:45:38";"user596";"51435-002";"prod_007";21;5;2194500.0;409500.0;"Bandung";"Website";"adm004";"SiCepat";"1"
"odr5134";"2018-09-14";"20:43:52";"user408";"56062-282";"prod_005";23;0;2645000.0;460000.0;"Yogyakarta";"FB Marketplace";"adm006";"Shopee Express";"3"
"odr5135";"2018-09-14";"03:39:20";"user240";"14720-371";"prod_006";23;0;575000.0;299000.0;"Jakarta";"Tokopedia";"adm007";"POS Indonesia";"5"
"odr5136";"2018-09-17";"20:07:19";"user1180";"52544-692";"prod_007";8;0;880000.0;200000.0;"Tangerang";"Instagram";"adm007";"JNT";"4"
"odr5137";"2018-09-14";"18:41:52";"user044";"59039-002";"prod_003";16;16;1680000.0;320000.0;"Tangerang";"Instagram";"adm006";"POS Indonesia";"3"
"odr5138";"2018-09-01";"09:21:41";"user320";"36987-1008";"prod_007";3;7;306900.0;51900.0;"Bogor";"Website";"adm005";"POS Indonesia";"2"
"odr5139";"2018-09-20";"22:43:50";"user552";"22431-110";"prod_007";20;0;2200000.0;500000.0;"Bali";"Whatsapp";"adm001";"Tiki";"4"
"odr514";"2018-01-09";"03:48:30";"user979";"54868-6310";"prod_003";22;13;2392500.0;522500.0;"Bandung";"FB Marketplace";"adm004";"Wahana";"1"
"odr5140";"2018-09-20";"19:26:57";"user246";"62175-897";"prod_003";23;0;2875000.0;920000.0;"Jakarta";"Shopee";"adm002";"JNE";"4"
"odr5141";"2018-09-05";"04:29:40";"user400";"51672-1352";"prod_004";7;10;1575000.0;245000.0;"Jakarta";"FB Marketplace";"adm007";"JNE";"1"
"odr5142";"2018-09-24";"11:42:31";"user778";"0113-2054";"prod_003";14;0;1750000.0;560000.0;"Bandung";"Lazada";"adm002";"JNT";"2"
"odr5143";"2018-09-29";"07:41:27";"user283";"13537-167";"prod_002";16;0;320000.0;80000.0;"Semarang";"FB Marketplace";"adm004";"SiCepat";"5"
"odr5144";"2018-09-28";"11:26:22";"user298";"53389-561";"prod_003";9;6;1057500.0;292500.0;"Depok";"FB Marketplace";"adm007";"Wahana";"3"
"odr5145";"2018-09-01";"04:15:05";"user043";"52125-647";"prod_003";2;0;250000.0;80000.0;"Yogyakarta";"Website";"adm004";"SiCepat";"3"
"odr5146";"2018-09-24";"00:10:11";"user729";"13668-333";"prod_001";6;0;510000.0;210000.0;"Jakarta";"Website";"adm006";"Wahana";"1"
"odr5147";"2018-09-15";"07:12:39";"user292";"58118-3467";"prod_002";11;28;158400.0;-6600.0;"Bogor";"Lazada";"adm004";"POS Indonesia";"4"
"odr5149";"2018-09-18";"05:51:45";"user803";"43857-0097";"prod_004";5;0;1250000.0;300000.0;"Bogor";"Whatsapp";"adm004";"Tiki";"2"
"odr515";"2018-01-22";"00:37:19";"user641";"0026-3795";"prod_007";20;6;2068000.0;368000.0;"Depok";"Tokopedia";"adm006";"JNE";"3"
"odr5150";"2018-09-02";"21:14:47";"user608";"0591-5786";"prod_006";25;18;512500.0;212500.0;"Bali";"FB Marketplace";"adm006";"SiCepat";"4"
"odr5151";"2018-09-24";"03:32:51";"user1003";"0615-4575";"prod_003";8;22;780000.0;100000.0;"Jakarta";"Lazada";"adm007";"Shopee Express";"2"
"odr5152";"2018-09-20";"11:35:35";"user847";"49738-210";"prod_001";3;0;255000.0;105000.0;"Depok";"Tokopedia";"adm002";"Shopee Express";"2"
"odr5153";"2018-09-14";"03:27:45";"user340";"47781-265";"prod_003";11;0;1375000.0;440000.0;"Jakarta";"Shopee";"adm006";"JNE";"1"
"odr5154";"2018-09-10";"07:43:50";"user135";"0378-1914";"prod_003";14;0;1750000.0;560000.0;"Bogor";"Lazada";"adm007";"SiCepat";"4"
"odr5155";"2018-09-24";"09:16:12";"user291";"49349-683";"prod_002";8;0;160000.0;40000.0;"Depok";"Whatsapp";"adm003";"JNT";"5"
"odr5157";"2018-09-27";"05:02:05";"user875";"50383-824";"prod_001";24;22;1591200.0;391200.0;"Tangerang";"Website";"adm007";"Shopee Express";"1"
"odr5158";"2018-09-06";"14:03:02";"user876";"49349-747";"prod_004";6;0;1500000.0;360000.0;"Bandung";"Tiktok";"adm007";"Wahana";"3"
"odr5159";"2018-09-04";"08:56:16";"user446";"11673-352";"prod_004";10;0;2500000.0;600000.0;"Bandung";"Website";"adm001";"Shopee Express";"3"
"odr516";"2018-01-10";"21:35:49";"user407";"63868-012";"prod_005";5;22;448500.0;-26500.0;"Depok";"Lazada";"adm004";"JNE";"2"
"odr5160";"2018-09-01";"19:47:47";"user431";"60512-6646";"prod_003";11;0;1375000.0;440000.0;"Bandung";"Tiktok";"adm001";"Tiki";"2"
"odr5161";"2018-09-17";"05:39:15";"user691";"33992-1063";"prod_003";12;19;1215000.0;195000.0;"Depok";"FB Marketplace";"adm004";"Shopee Express";"1"
"odr5162";"2018-09-08";"17:51:29";"user090";"13537-064";"prod_007";2;23;169400.0;-600.0;"Bogor";"Lazada";"adm006";"Wahana";"4"
"odr5163";"2018-09-03";"06:43:00";"user181";"0781-5187";"prod_002";16;10;288000.0;48000.0;"Bandung";"Lazada";"adm002";"JNT";"2"
"odr5164";"2018-09-27";"21:30:34";"user763";"49817-0076";"prod_002";21;0;420000.0;105000.0;"Bogor";"Instagram";"adm005";"unknown";"2"
"odr5165";"2018-09-26";"18:23:25";"user848";"49288-0232";"prod_007";7;0;770000.0;175000.0;"Tangerang";"Tiktok";"adm005";"SiCepat";"1"
"odr5166";"2018-09-17";"23:18:52";"user053";"0555-0572";"prod_003";19;0;2375000.0;760000.0;"Bogor";"Tokopedia";"adm007";"JNT";"2"
"odr5167";"2018-09-13";"08:30:25";"user876";"13537-568";"prod_006";12;0;300000.0;156000.0;"Semarang";"Tiktok";"adm005";"JNE";"4"
"odr5169";"2018-09-05";"19:45:43";"user934";"54868-1517";"prod_004";8;0;2000000.0;480000.0;"Jakarta";"Lazada";"adm005";"POS Indonesia";"2"
"odr517";"2018-01-14";"07:11:40";"user894";"0268-0933";"prod_003";9;0;1125000.0;360000.0;"Yogyakarta";"Lazada";"adm007";"Shopee Express";"1"
"odr5170";"2018-09-15";"09:48:27";"user923";"0078-0342";"prod_007";15;7;1534500.0;259500.0;"Bandung";"Tiktok";"adm005";"Wahana";"4"
"odr5171";"2018-09-24";"17:48:45";"user176";"0781-5950";"prod_001";5;22;331500.0;81500.0;"Yogyakarta";"Whatsapp";"adm006";"JNT";"4"
"odr5172";"2018-09-06";"01:04:32";"user499";"0699-5720";"prod_003";5;0;625000.0;200000.0;"Semarang";"FB Marketplace";"adm003";"JNT";"1"
"odr5173";"2018-09-19";"14:52:52";"user405";"0409-1465";"prod_004";15;0;3750000.0;900000.0;"Jakarta";"Tiktok";"adm001";"POS Indonesia";"2"
"odr5175";"2018-09-15";"08:49:51";"user437";"61727-335";"prod_003";12;20;1200000.0;180000.0;"Depok";"Shopee";"adm005";"JNE";"3"
"odr5176";"2018-09-10";"23:47:03";"user211";"60681-5305";"prod_003";14;0;1750000.0;560000.0;"Depok";"Website";"adm007";"unknown";"3"
"odr5177";"2018-09-26";"04:13:41";"user731";"46122-177";"prod_001";12;0;1020000.0;420000.0;"Bali";"Website";"adm001";"JNT";"4"
"odr5178";"2018-09-27";"12:27:39";"user292";"68788-9333";"prod_006";4;18;82000.0;34000.0;"Depok";"Tiktok";"adm006";"SiCepat";"4"
"odr5179";"2018-09-13";"11:56:29";"user535";"56062-047";"prod_005";18;16;1738800.0;28800.0;"Bali";"Lazada";"adm003";"Shopee Express";"1"
"odr518";"2018-01-21";"01:18:42";"user874";"50419-252";"prod_007";10;0;1100000.0;250000.0;"Semarang";"Instagram";"adm002";"JNT";"5"
"odr5181";"2018-09-26";"17:10:23";"user116";"0135-0432";"prod_007";21;0;2310000.0;525000.0;"Jakarta";"Tokopedia";"adm007";"Shopee Express";"2"
"odr5182";"2018-09-13";"11:28:26";"user994";"55289-466";"prod_005";16;0;1840000.0;320000.0;"Semarang";"Tokopedia";"adm004";"Shopee Express";"4"
"odr5183";"2018-09-06";"11:37:31";"user187";"0527-1639";"prod_007";20;0;2200000.0;500000.0;"Depok";"Whatsapp";"adm007";"POS Indonesia";"5"
"odr5185";"2018-09-05";"22:09:43";"user714";"49999-053";"prod_006";18;8;414000.0;198000.0;"Jakarta";"FB Marketplace";"adm007";"Tiki";"5"
"odr5186";"2018-09-16";"09:14:21";"user563";"31722-422";"prod_003";2;17;207500.0;37500.0;"Depok";"Instagram";"adm007";"JNT";"3"
"odr5187";"2018-09-26";"16:01:17";"user403";"52568-002";"prod_004";8;0;2000000.0;480000.0;"Yogyakarta";"Website";"adm001";"SiCepat";"4"
"odr5188";"2018-09-29";"07:30:32";"user476";"43742-0404";"prod_006";24;31;414000.0;126000.0;"Tangerang";"Tiktok";"adm007";"SiCepat";"5"
"odr5189";"2018-09-16";"04:41:45";"user309";"43857-0323";"prod_003";12;35;975000.0;-45000.0;"Yogyakarta";"FB Marketplace";"adm006";"Tiki";"4"
"odr519";"2018-01-18";"16:14:39";"user183";"64067-216";"prod_007";3;0;330000.0;75000.0;"Tangerang";"Whatsapp";"adm003";"POS Indonesia";"2"
"odr5190";"2018-09-09";"07:17:32";"user084";"0053-7680";"prod_003";9;0;1125000.0;360000.0;"Semarang";"Website";"adm005";"POS Indonesia";"4"
"odr5192";"2018-09-08";"21:36:44";"user170";"41163-089";"prod_001";24;29;1448400.0;248400.0;"Jakarta";"Lazada";"adm001";"POS Indonesia";"4"
"odr5193";"2018-09-17";"14:38:23";"user142";"49999-223";"prod_005";3;0;345000.0;60000.0;"Depok";"Shopee";"adm004";"JNE";"2"
"odr5194";"2018-09-03";"06:52:32";"user732";"65954-588";"prod_005";16;0;1840000.0;320000.0;"Semarang";"Tiktok";"adm003";"Shopee Express";"4"
"odr5196";"2018-09-26";"21:29:19";"user1180";"49288-0245";"prod_007";24;6;2481600.0;441600.0;"Bandung";"Instagram";"adm001";"unknown";"5"
"odr5197";"2018-09-16";"11:23:21";"user073";"59535-9901";"prod_003";21;0;2625000.0;840000.0;"Bali";"Tiktok";"adm005";"Wahana";"5"
"odr5198";"2018-09-11";"01:06:57";"user971";"0781-5805";"prod_004";7;0;1750000.0;420000.0;"Yogyakarta";"Tiktok";"adm001";"Wahana";"3"
"odr5199";"2018-09-25";"13:19:26";"user1027";"55714-4598";"prod_003";20;7;2325000.0;625000.0;"Bali";"Website";"adm005";"Tiki";"4"
"odr5200";"2018-09-26";"21:15:36";"user735";"37000-186";"prod_002";18;0;360000.0;90000.0;"Semarang";"Shopee";"adm003";"JNE";"2"
"odr5201";"2018-09-05";"17:22:01";"user490";"51672-4002";"prod_006";12;15;255000.0;111000.0;"Yogyakarta";"Whatsapp";"adm007";"Shopee Express";"2"
"odr5202";"2018-09-08";"13:16:19";"user627";"53346-1301";"prod_005";7;12;708400.0;43400.0;"Yogyakarta";"Whatsapp";"adm003";"JNT";"5"
